timestamp,city,green_px,orange_px,red_px,darkred_px,congestion_index,time,temperature_2m,precipitation,wind_speed_10m,relative_humidity_2m,date,hour,day_name
2026-03-27 00:00:00,surabaya,4049,47,0,0,0.218,2026-03-27 00:00:00,25.8,0.1,3.7,93,2026-03-27,0,Friday
2026-03-27 01:00:00,surabaya,4096,0,0,0,0.14,2026-03-27 01:00:00,25.0,0.0,3.6,98,2026-03-27,1,Friday
2026-03-27 02:00:00,surabaya,4095,1,0,0,0.2,2026-03-27 02:00:00,25.0,1.6,4.1,96,2026-03-27,2,Friday
2026-03-27 03:00:00,surabaya,4080,16,0,0,0.206,2026-03-27 03:00:00,24.8,0.0,3.7,96,2026-03-27,3,Friday
2026-03-27 04:00:00,surabaya,4045,51,0,0,0.226,2026-03-27 04:00:00,24.5,0.0,6.1,94,2026-03-27,4,Friday
2026-03-27 05:00:00,surabaya,3784,312,0,0,0.318,2026-03-27 05:00:00,24.2,0.1,5.0,95,2026-03-27,5,Friday
2026-03-27 06:00:00,surabaya,3449,647,0,0,0.452,2026-03-27 06:00:00,24.1,0.0,5.4,96,2026-03-27,6,Friday
2026-03-27 07:00:00,surabaya,2181,1563,352,0,0.864,2026-03-27 07:00:00,26.4,0.6,1.5,90,2026-03-27,7,Friday
2026-03-27 08:00:00,surabaya,2846,1093,157,0,0.666,2026-03-27 08:00:00,28.1,0.0,1.2,78,2026-03-27,8,Friday
2026-03-27 09:00:00,surabaya,3368,728,0,0,0.545,2026-03-27 09:00:00,29.2,0.1,2.9,72,2026-03-27,9,Friday
2026-03-27 10:00:00,surabaya,3846,250,0,0,0.289,2026-03-27 10:00:00,29.1,0.2,5.0,74,2026-03-27,10,Friday
2026-03-27 11:00:00,surabaya,4021,75,0,0,0.235,2026-03-27 11:00:00,28.8,0.8,8.8,76,2026-03-27,11,Friday
2026-03-27 12:00:00,surabaya,3921,175,0,0,0.29,2026-03-27 12:00:00,28.9,0.2,3.2,76,2026-03-27,12,Friday
2026-03-27 13:00:00,surabaya,3892,204,0,0,0.288,2026-03-27 13:00:00,30.8,0.1,1.3,67,2026-03-27,13,Friday
2026-03-27 14:00:00,surabaya,4096,0,0,0,0.199,2026-03-27 14:00:00,31.2,0.0,3.9,65,2026-03-27,14,Friday
2026-03-27 15:00:00,surabaya,3607,489,0,0,0.376,2026-03-27 15:00:00,30.8,0.1,3.9,67,2026-03-27,15,Friday
2026-03-27 16:00:00,surabaya,2111,1470,515,0,0.826,2026-03-27 16:00:00,30.3,0.2,3.5,71,2026-03-27,16,Friday
2026-03-27 17:00:00,surabaya,2345,1364,387,0,0.843,2026-03-27 17:00:00,28.5,1.9,7.6,79,2026-03-27,17,Friday
2026-03-27 18:00:00,surabaya,2421,1447,228,0,0.766,2026-03-27 18:00:00,27.1,0.0,7.8,84,2026-03-27,18,Friday
2026-03-27 19:00:00,surabaya,3270,826,0,0,0.555,2026-03-27 19:00:00,28.8,0.4,10.2,78,2026-03-27,19,Friday
2026-03-27 20:00:00,surabaya,4096,0,0,0,0.199,2026-03-27 20:00:00,25.8,6.5,6.4,89,2026-03-27,20,Friday
2026-03-27 21:00:00,surabaya,4096,0,0,0,0.067,2026-03-27 21:00:00,25.1,5.4,2.3,92,2026-03-27,21,Friday
2026-03-27 22:00:00,surabaya,4096,0,0,0,0.18,2026-03-27 22:00:00,25.0,0.8,4.3,93,2026-03-27,22,Friday
2026-03-27 23:00:00,surabaya,4096,0,0,0,0.159,2026-03-27 23:00:00,24.7,0.6,8.8,93,2026-03-27,23,Friday
2026-03-28 00:00:00,surabaya,4096,0,0,0,0.174,2026-03-28 00:00:00,24.4,1.1,1.4,92,2026-03-28,0,Saturday
2026-03-28 01:00:00,surabaya,4096,0,0,0,0.186,2026-03-28 01:00:00,24.9,0.1,2.4,93,2026-03-28,1,Saturday
2026-03-28 02:00:00,surabaya,4096,0,0,0,0.126,2026-03-28 02:00:00,24.7,0.5,0.5,92,2026-03-28,2,Saturday
2026-03-28 03:00:00,surabaya,4096,0,0,0,0.105,2026-03-28 03:00:00,23.9,4.3,5.3,92,2026-03-28,3,Saturday
2026-03-28 04:00:00,surabaya,4096,0,0,0,0.191,2026-03-28 04:00:00,23.9,1.3,1.1,91,2026-03-28,4,Saturday
2026-03-28 05:00:00,surabaya,4096,0,0,0,0.174,2026-03-28 05:00:00,23.9,0.4,2.6,94,2026-03-28,5,Saturday
2026-03-28 06:00:00,surabaya,3984,112,0,0,0.252,2026-03-28 06:00:00,24.0,0.1,6.0,93,2026-03-28,6,Saturday
2026-03-28 07:00:00,surabaya,3451,645,0,0,0.55,2026-03-28 07:00:00,25.4,0.0,5.6,93,2026-03-28,7,Saturday
2026-03-28 08:00:00,surabaya,3454,642,0,0,0.51,2026-03-28 08:00:00,26.5,0.0,8.0,87,2026-03-28,8,Saturday
2026-03-28 09:00:00,surabaya,3588,508,0,0,0.395,2026-03-28 09:00:00,27.7,0.1,5.1,81,2026-03-28,9,Saturday
2026-03-28 10:00:00,surabaya,4096,0,0,0,0.17,2026-03-28 10:00:00,29.1,0.0,3.8,77,2026-03-28,10,Saturday
2026-03-28 11:00:00,surabaya,4096,0,0,0,0.149,2026-03-28 11:00:00,29.7,0.3,5.6,74,2026-03-28,11,Saturday
2026-03-28 12:00:00,surabaya,4096,0,0,0,0.12,2026-03-28 12:00:00,29.8,0.4,4.3,77,2026-03-28,12,Saturday
2026-03-28 13:00:00,surabaya,4096,0,0,0,0.143,2026-03-28 13:00:00,30.8,0.5,8.0,71,2026-03-28,13,Saturday
2026-03-28 14:00:00,surabaya,3822,274,0,0,0.301,2026-03-28 14:00:00,27.5,6.3,3.1,83,2026-03-28,14,Saturday
2026-03-28 15:00:00,surabaya,3786,310,0,0,0.318,2026-03-28 15:00:00,27.6,0.2,0.6,80,2026-03-28,15,Saturday
2026-03-28 16:00:00,surabaya,3217,879,0,0,0.547,2026-03-28 16:00:00,28.1,0.0,1.6,78,2026-03-28,16,Saturday
2026-03-28 17:00:00,surabaya,3102,970,24,0,0.619,2026-03-28 17:00:00,28.4,0.0,0.3,76,2026-03-28,17,Saturday
2026-03-28 18:00:00,surabaya,2885,1131,80,0,0.664,2026-03-28 18:00:00,27.9,0.0,4.8,81,2026-03-28,18,Saturday
2026-03-28 19:00:00,surabaya,3907,189,0,0,0.274,2026-03-28 19:00:00,25.9,0.0,5.3,95,2026-03-28,19,Saturday
2026-03-28 20:00:00,surabaya,3855,241,0,0,0.318,2026-03-28 20:00:00,26.1,0.3,5.7,92,2026-03-28,20,Saturday
2026-03-28 21:00:00,surabaya,4096,0,0,0,0.199,2026-03-28 21:00:00,25.8,0.6,3.7,93,2026-03-28,21,Saturday
2026-03-28 22:00:00,surabaya,4096,0,0,0,0.198,2026-03-28 22:00:00,25.4,1.7,1.8,94,2026-03-28,22,Saturday
2026-03-28 23:00:00,surabaya,4096,0,0,0,0.085,2026-03-28 23:00:00,25.3,0.4,1.5,95,2026-03-28,23,Saturday
2026-03-29 00:00:00,surabaya,4096,0,0,0,0.15,2026-03-29 00:00:00,25.1,0.0,3.7,97,2026-03-29,0,Sunday
2026-03-29 01:00:00,surabaya,4022,74,0,0,0.235,2026-03-29 01:00:00,24.9,0.0,5.6,96,2026-03-29,1,Sunday
2026-03-29 02:00:00,surabaya,4096,0,0,0,0.178,2026-03-29 02:00:00,24.9,0.1,4.2,93,2026-03-29,2,Sunday
2026-03-29 03:00:00,surabaya,4096,0,0,0,0.19,2026-03-29 03:00:00,25.0,0.1,3.3,92,2026-03-29,3,Sunday
2026-03-29 04:00:00,surabaya,4096,0,0,0,0.172,2026-03-29 04:00:00,25.2,0.0,4.4,93,2026-03-29,4,Sunday
2026-03-29 05:00:00,surabaya,3880,216,0,0,0.32,2026-03-29 05:00:00,25.1,0.0,3.3,93,2026-03-29,5,Sunday
2026-03-29 06:00:00,surabaya,3706,390,0,0,0.365,2026-03-29 06:00:00,26.0,0.0,4.0,90,2026-03-29,6,Sunday
2026-03-29 07:00:00,surabaya,3643,453,0,0,0.36,2026-03-29 07:00:00,28.0,0.0,6.1,86,2026-03-29,7,Sunday
2026-03-29 08:00:00,surabaya,3623,473,0,0,0.466,2026-03-29 08:00:00,29.2,0.0,5.4,79,2026-03-29,8,Sunday
2026-03-29 09:00:00,surabaya,4042,54,0,0,0.229,2026-03-29 09:00:00,30.0,0.1,5.1,75,2026-03-29,9,Sunday
2026-03-29 10:00:00,surabaya,4096,0,0,0,0.012,2026-03-29 10:00:00,30.5,0.1,6.3,73,2026-03-29,10,Sunday
2026-03-29 11:00:00,surabaya,4096,0,0,0,0.156,2026-03-29 11:00:00,30.7,0.1,6.6,72,2026-03-29,11,Sunday
2026-03-29 12:00:00,surabaya,3959,137,0,0,0.281,2026-03-29 12:00:00,31.3,0.1,7.0,67,2026-03-29,12,Sunday
2026-03-29 13:00:00,surabaya,4085,11,0,0,0.204,2026-03-29 13:00:00,32.5,0.0,6.8,57,2026-03-29,13,Sunday
2026-03-29 14:00:00,surabaya,4096,0,0,0,0.172,2026-03-29 14:00:00,32.2,0.1,9.8,52,2026-03-29,14,Sunday
2026-03-29 15:00:00,surabaya,3867,229,0,0,0.306,2026-03-29 15:00:00,29.4,0.0,11.6,76,2026-03-29,15,Sunday
2026-03-29 16:00:00,surabaya,3066,1029,2,0,0.601,2026-03-29 16:00:00,29.2,0.0,5.0,75,2026-03-29,16,Sunday
2026-03-29 17:00:00,surabaya,3034,1054,8,0,0.606,2026-03-29 17:00:00,29.0,0.0,5.3,76,2026-03-29,17,Sunday
2026-03-29 18:00:00,surabaya,3181,915,0,0,0.525,2026-03-29 18:00:00,28.8,0.0,4.2,79,2026-03-29,18,Sunday
2026-03-29 19:00:00,surabaya,3699,397,0,0,0.368,2026-03-29 19:00:00,28.5,0.0,3.1,84,2026-03-29,19,Sunday
2026-03-29 20:00:00,surabaya,3993,103,0,0,0.256,2026-03-29 20:00:00,28.9,0.0,6.0,80,2026-03-29,20,Sunday
2026-03-29 21:00:00,surabaya,3997,99,0,0,0.257,2026-03-29 21:00:00,28.6,0.0,6.7,80,2026-03-29,21,Sunday
2026-03-29 22:00:00,surabaya,4037,59,0,0,0.224,2026-03-29 22:00:00,28.2,0.0,6.5,81,2026-03-29,22,Sunday
2026-03-29 23:00:00,surabaya,4096,0,0,0,0.198,2026-03-29 23:00:00,27.7,0.0,8.0,84,2026-03-29,23,Sunday
2026-03-30 00:00:00,surabaya,4096,0,0,0,0.088,2026-03-30 00:00:00,25.7,1.4,8.6,88,2026-03-30,0,Monday
2026-03-30 01:00:00,surabaya,4096,0,0,0,0.188,2026-03-30 01:00:00,26.9,0.3,7.9,87,2026-03-30,1,Monday
2026-03-30 02:00:00,surabaya,4096,0,0,0,0.103,2026-03-30 02:00:00,26.0,0.1,2.7,92,2026-03-30,2,Monday
2026-03-30 03:00:00,surabaya,3991,105,0,0,0.253,2026-03-30 03:00:00,24.6,3.6,5.7,96,2026-03-30,3,Monday
2026-03-30 04:00:00,surabaya,4096,0,0,0,0.079,2026-03-30 04:00:00,24.4,0.1,6.0,96,2026-03-30,4,Monday
2026-03-30 05:00:00,surabaya,4008,88,0,0,0.243,2026-03-30 05:00:00,24.1,0.0,5.2,96,2026-03-30,5,Monday
2026-03-30 06:00:00,surabaya,3369,727,0,0,0.484,2026-03-30 06:00:00,24.4,0.0,5.8,95,2026-03-30,6,Monday
2026-03-30 07:00:00,surabaya,2994,1017,85,0,0.661,2026-03-30 07:00:00,26.8,0.0,4.2,88,2026-03-30,7,Monday
2026-03-30 08:00:00,surabaya,1890,1807,399,0,0.874,2026-03-30 08:00:00,28.5,0.0,3.1,78,2026-03-30,8,Monday
2026-03-30 09:00:00,surabaya,3225,871,0,0,0.586,2026-03-30 09:00:00,29.6,0.0,3.8,74,2026-03-30,9,Monday
2026-03-30 10:00:00,surabaya,4056,40,0,0,0.22,2026-03-30 10:00:00,30.3,0.0,6.7,72,2026-03-30,10,Monday
2026-03-30 11:00:00,surabaya,4035,61,0,0,0.222,2026-03-30 11:00:00,30.8,0.0,8.1,70,2026-03-30,11,Monday
2026-03-30 12:00:00,surabaya,4096,0,0,0,0.184,2026-03-30 12:00:00,30.6,0.0,7.9,69,2026-03-30,12,Monday
2026-03-30 13:00:00,surabaya,4096,0,0,0,0.0,2026-03-30 13:00:00,31.9,0.0,8.9,58,2026-03-30,13,Monday
2026-03-30 14:00:00,surabaya,3908,188,0,0,0.298,2026-03-30 14:00:00,31.5,0.1,6.9,59,2026-03-30,14,Monday
2026-03-30 15:00:00,surabaya,3277,819,0,0,0.489,2026-03-30 15:00:00,30.6,0.0,5.6,64,2026-03-30,15,Monday
2026-03-30 16:00:00,surabaya,2371,1389,336,0,0.774,2026-03-30 16:00:00,29.1,0.2,7.1,68,2026-03-30,16,Monday
2026-03-30 17:00:00,surabaya,2446,1321,329,0,0.829,2026-03-30 17:00:00,27.1,0.6,2.1,78,2026-03-30,17,Monday
2026-03-30 18:00:00,surabaya,2769,1067,260,0,0.748,2026-03-30 18:00:00,27.1,0.0,2.7,80,2026-03-30,18,Monday
2026-03-30 19:00:00,surabaya,3590,506,0,0,0.487,2026-03-30 19:00:00,27.5,0.8,2.5,87,2026-03-30,19,Monday
2026-03-30 20:00:00,surabaya,3823,273,0,0,0.362,2026-03-30 20:00:00,26.8,0.0,3.8,92,2026-03-30,20,Monday
2026-03-30 21:00:00,surabaya,4084,12,0,0,0.206,2026-03-30 21:00:00,26.5,0.0,3.8,93,2026-03-30,21,Monday
2026-03-30 22:00:00,surabaya,4096,0,0,0,0.174,2026-03-30 22:00:00,25.0,2.6,3.1,94,2026-03-30,22,Monday
2026-03-30 23:00:00,surabaya,3946,150,0,0,0.266,2026-03-30 23:00:00,24.4,1.0,3.7,95,2026-03-30,23,Monday
2026-03-31 00:00:00,surabaya,4096,0,0,0,0.111,2026-03-31 00:00:00,24.4,0.0,2.2,96,2026-03-31,0,Tuesday
2026-03-31 01:00:00,surabaya,4096,0,0,0,0.123,2026-03-31 01:00:00,25.3,0.0,3.2,93,2026-03-31,1,Tuesday
2026-03-31 02:00:00,surabaya,4096,0,0,0,0.023,2026-03-31 02:00:00,25.0,0.0,3.6,96,2026-03-31,2,Tuesday
2026-03-31 03:00:00,surabaya,3994,102,0,0,0.261,2026-03-31 03:00:00,24.7,0.0,2.1,96,2026-03-31,3,Tuesday
2026-03-31 04:00:00,surabaya,4036,60,0,0,0.236,2026-03-31 04:00:00,24.7,0.1,2.6,92,2026-03-31,4,Tuesday
2026-03-31 05:00:00,surabaya,3859,237,0,0,0.318,2026-03-31 05:00:00,24.2,0.2,6.0,92,2026-03-31,5,Tuesday
2026-03-31 06:00:00,surabaya,3292,804,0,0,0.532,2026-03-31 06:00:00,24.4,0.1,1.1,93,2026-03-31,6,Tuesday
2026-03-31 07:00:00,surabaya,2752,1026,318,0,0.761,2026-03-31 07:00:00,26.2,0.0,3.3,87,2026-03-31,7,Tuesday
2026-03-31 08:00:00,surabaya,2270,1549,277,0,0.769,2026-03-31 08:00:00,28.1,0.0,1.3,78,2026-03-31,8,Tuesday
2026-03-31 09:00:00,surabaya,3336,760,0,0,0.466,2026-03-31 09:00:00,29.0,0.0,5.6,76,2026-03-31,9,Tuesday
2026-03-31 10:00:00,surabaya,4005,91,0,0,0.238,2026-03-31 10:00:00,29.7,0.0,7.0,74,2026-03-31,10,Tuesday
2026-03-31 11:00:00,surabaya,4096,0,0,0,0.172,2026-03-31 11:00:00,29.9,0.0,8.6,72,2026-03-31,11,Tuesday
2026-03-31 12:00:00,surabaya,3977,119,0,0,0.264,2026-03-31 12:00:00,30.5,0.1,7.9,66,2026-03-31,12,Tuesday
2026-03-31 13:00:00,surabaya,4046,50,0,0,0.222,2026-03-31 13:00:00,31.3,0.0,8.3,60,2026-03-31,13,Tuesday
2026-03-31 14:00:00,surabaya,3886,210,0,0,0.275,2026-03-31 14:00:00,31.1,0.0,5.9,58,2026-03-31,14,Tuesday
2026-03-31 15:00:00,surabaya,3377,719,0,0,0.453,2026-03-31 15:00:00,29.4,0.0,7.0,70,2026-03-31,15,Tuesday
2026-03-31 16:00:00,surabaya,2534,1331,231,0,0.723,2026-03-31 16:00:00,27.9,0.1,8.1,78,2026-03-31,16,Tuesday
2026-03-31 17:00:00,surabaya,591,2221,825,458,1.013,2026-03-31 17:00:00,27.6,0.1,3.2,78,2026-03-31,17,Tuesday
2026-03-31 18:00:00,surabaya,2772,1059,266,0,0.802,2026-03-31 18:00:00,27.5,0.0,3.0,80,2026-03-31,18,Tuesday
2026-03-31 19:00:00,surabaya,3422,674,0,0,0.498,2026-03-31 19:00:00,28.0,0.0,3.0,81,2026-03-31,19,Tuesday
2026-03-31 20:00:00,surabaya,3973,123,0,0,0.255,2026-03-31 20:00:00,28.0,0.0,3.2,80,2026-03-31,20,Tuesday
2026-03-31 21:00:00,surabaya,4096,0,0,0,0.105,2026-03-31 21:00:00,27.9,0.0,0.5,81,2026-03-31,21,Tuesday
2026-03-31 22:00:00,surabaya,4096,0,0,0,0.152,2026-03-31 22:00:00,27.6,0.1,2.0,84,2026-03-31,22,Tuesday
2026-03-31 23:00:00,surabaya,4068,28,0,0,0.212,2026-03-31 23:00:00,27.5,0.0,5.0,82,2026-03-31,23,Tuesday
2026-04-01 00:00:00,surabaya,4096,0,0,0,0.123,2026-04-01 00:00:00,27.4,0.0,2.9,81,2026-04-01,0,Wednesday
2026-04-01 01:00:00,surabaya,4096,0,0,0,0.134,2026-04-01 01:00:00,26.6,0.0,2.9,84,2026-04-01,1,Wednesday
2026-04-01 02:00:00,surabaya,4096,0,0,0,0.135,2026-04-01 02:00:00,26.9,0.0,2.8,83,2026-04-01,2,Wednesday
2026-04-01 03:00:00,surabaya,4096,0,0,0,0.159,2026-04-01 03:00:00,27.1,0.0,5.1,79,2026-04-01,3,Wednesday
2026-04-01 04:00:00,surabaya,4096,0,0,0,0.056,2026-04-01 04:00:00,27.0,0.0,6.2,79,2026-04-01,4,Wednesday
2026-04-01 05:00:00,surabaya,4023,73,0,0,0.236,2026-04-01 05:00:00,27.0,0.0,5.9,79,2026-04-01,5,Wednesday
2026-04-01 06:00:00,surabaya,3627,469,0,0,0.424,2026-04-01 06:00:00,26.7,0.0,7.6,81,2026-04-01,6,Wednesday
2026-04-01 07:00:00,surabaya,2082,1735,279,0,0.816,2026-04-01 07:00:00,28.6,0.1,7.3,73,2026-04-01,7,Wednesday
2026-04-01 08:00:00,surabaya,2910,1022,164,0,0.701,2026-04-01 08:00:00,29.8,0.1,12.7,63,2026-04-01,8,Wednesday
2026-04-01 09:00:00,surabaya,3372,724,0,0,0.524,2026-04-01 09:00:00,30.4,0.0,15.0,61,2026-04-01,9,Wednesday
2026-04-01 10:00:00,surabaya,3803,293,0,0,0.359,2026-04-01 10:00:00,30.5,0.0,14.9,63,2026-04-01,10,Wednesday
2026-04-01 11:00:00,surabaya,4096,0,0,0,0.146,2026-04-01 11:00:00,30.8,0.0,14.7,62,2026-04-01,11,Wednesday
2026-04-01 12:00:00,surabaya,4096,0,0,0,0.115,2026-04-01 12:00:00,31.0,0.0,14.7,60,2026-04-01,12,Wednesday
2026-04-01 13:00:00,surabaya,4096,0,0,0,0.196,2026-04-01 13:00:00,31.7,0.0,13.5,57,2026-04-01,13,Wednesday
2026-04-01 14:00:00,surabaya,3937,159,0,0,0.279,2026-04-01 14:00:00,31.5,0.0,15.4,56,2026-04-01,14,Wednesday
2026-04-01 15:00:00,surabaya,3653,443,0,0,0.424,2026-04-01 15:00:00,31.4,0.0,17.8,56,2026-04-01,15,Wednesday
2026-04-01 16:00:00,surabaya,2451,1367,278,0,0.799,2026-04-01 16:00:00,30.9,0.0,16.6,59,2026-04-01,16,Wednesday
2026-04-01 17:00:00,surabaya,1190,1395,985,526,1.041,2026-04-01 17:00:00,30.0,0.0,15.7,66,2026-04-01,17,Wednesday
2026-04-01 18:00:00,surabaya,2387,1482,228,0,0.749,2026-04-01 18:00:00,29.2,0.0,15.1,73,2026-04-01,18,Wednesday
2026-04-01 19:00:00,surabaya,3621,475,0,0,0.479,2026-04-01 19:00:00,30.3,0.0,15.5,64,2026-04-01,19,Wednesday
2026-04-01 20:00:00,surabaya,4083,13,0,0,0.206,2026-04-01 20:00:00,30.0,0.0,15.3,64,2026-04-01,20,Wednesday
2026-04-01 21:00:00,surabaya,4081,15,0,0,0.205,2026-04-01 21:00:00,29.1,0.0,13.9,71,2026-04-01,21,Wednesday
2026-04-01 22:00:00,surabaya,4096,0,0,0,0.068,2026-04-01 22:00:00,28.7,0.0,11.8,75,2026-04-01,22,Wednesday
2026-04-01 23:00:00,surabaya,4096,0,0,0,0.073,2026-04-01 23:00:00,28.4,0.0,10.7,77,2026-04-01,23,Wednesday
2026-04-02 00:00:00,surabaya,4008,88,0,0,0.24,2026-04-02 00:00:00,28.1,0.0,8.5,78,2026-04-02,0,Thursday
2026-04-02 01:00:00,surabaya,4096,0,0,0,0.087,2026-04-02 01:00:00,28.0,0.0,7.6,78,2026-04-02,1,Thursday
2026-04-02 02:00:00,surabaya,4040,56,0,0,0.227,2026-04-02 02:00:00,28.0,0.1,7.2,77,2026-04-02,2,Thursday
2026-04-02 03:00:00,surabaya,3983,113,0,0,0.259,2026-04-02 03:00:00,27.5,0.1,5.9,78,2026-04-02,3,Thursday
2026-04-02 04:00:00,surabaya,4096,0,0,0,0.185,2026-04-02 04:00:00,27.1,0.0,3.3,80,2026-04-02,4,Thursday
2026-04-02 05:00:00,surabaya,3881,215,0,0,0.291,2026-04-02 05:00:00,26.6,0.0,2.7,83,2026-04-02,5,Thursday
2026-04-02 06:00:00,surabaya,3183,869,44,0,0.621,2026-04-02 06:00:00,26.1,0.0,4.4,87,2026-04-02,6,Thursday
2026-04-02 07:00:00,surabaya,2607,1293,196,0,0.74,2026-04-02 07:00:00,27.9,0.0,2.7,77,2026-04-02,7,Thursday
2026-04-02 08:00:00,surabaya,2549,1368,179,0,0.712,2026-04-02 08:00:00,29.8,0.0,2.7,68,2026-04-02,8,Thursday
2026-04-02 09:00:00,surabaya,3666,430,0,0,0.389,2026-04-02 09:00:00,30.9,0.0,6.8,62,2026-04-02,9,Thursday
2026-04-02 10:00:00,surabaya,3979,117,0,0,0.255,2026-04-02 10:00:00,31.8,0.0,8.2,57,2026-04-02,10,Thursday
2026-04-02 11:00:00,surabaya,3925,171,0,0,0.272,2026-04-02 11:00:00,32.3,0.0,9.1,55,2026-04-02,11,Thursday
2026-04-02 12:00:00,surabaya,4041,55,0,0,0.224,2026-04-02 12:00:00,32.8,0.0,7.4,52,2026-04-02,12,Thursday
2026-04-02 13:00:00,surabaya,4096,0,0,0,0.117,2026-04-02 13:00:00,33.0,0.0,9.0,49,2026-04-02,13,Thursday
2026-04-02 14:00:00,surabaya,4043,53,0,0,0.219,2026-04-02 14:00:00,33.3,0.0,11.0,48,2026-04-02,14,Thursday
2026-04-02 15:00:00,surabaya,3634,462,0,0,0.458,2026-04-02 15:00:00,31.5,0.0,6.5,57,2026-04-02,15,Thursday
2026-04-02 16:00:00,surabaya,2345,1513,238,0,0.793,2026-04-02 16:00:00,29.0,0.7,10.8,71,2026-04-02,16,Thursday
2026-04-02 17:00:00,surabaya,2099,1490,507,0,0.886,2026-04-02 17:00:00,29.2,0.1,7.3,70,2026-04-02,17,Thursday
2026-04-02 18:00:00,surabaya,2150,1514,432,0,0.782,2026-04-02 18:00:00,29.1,0.0,3.1,70,2026-04-02,18,Thursday
2026-04-02 19:00:00,surabaya,3378,718,0,0,0.515,2026-04-02 19:00:00,29.5,0.1,3.2,67,2026-04-02,19,Thursday
2026-04-02 20:00:00,surabaya,3933,163,0,0,0.262,2026-04-02 20:00:00,28.1,0.4,5.4,76,2026-04-02,20,Thursday
2026-04-02 21:00:00,surabaya,4096,0,0,0,0.186,2026-04-02 21:00:00,26.1,0.7,4.5,85,2026-04-02,21,Thursday
2026-04-02 22:00:00,surabaya,4096,0,0,0,0.173,2026-04-02 22:00:00,25.9,0.4,2.3,86,2026-04-02,22,Thursday
2026-04-02 23:00:00,surabaya,4096,0,0,0,0.15,2026-04-02 23:00:00,25.5,0.6,2.8,87,2026-04-02,23,Thursday
2026-04-03 00:00:00,surabaya,4096,0,0,0,0.187,2026-04-03 00:00:00,25.1,0.2,4.5,91,2026-04-03,0,Friday
2026-04-03 01:00:00,surabaya,3913,183,0,0,0.281,2026-04-03 01:00:00,24.6,0.0,4.9,96,2026-04-03,1,Friday
2026-04-03 02:00:00,surabaya,4039,57,0,0,0.221,2026-04-03 02:00:00,24.0,4.6,6.4,94,2026-04-03,2,Friday
2026-04-03 03:00:00,surabaya,4096,0,0,0,0.156,2026-04-03 03:00:00,24.0,0.1,7.5,95,2026-04-03,3,Friday
2026-04-03 04:00:00,surabaya,4096,0,0,0,0.049,2026-04-03 04:00:00,23.7,0.0,3.6,95,2026-04-03,4,Friday
2026-04-03 05:00:00,surabaya,3947,149,0,0,0.279,2026-04-03 05:00:00,23.5,0.0,1.0,96,2026-04-03,5,Friday
2026-04-03 06:00:00,surabaya,3683,413,0,0,0.348,2026-04-03 06:00:00,24.0,0.0,3.5,93,2026-04-03,6,Friday
2026-04-03 07:00:00,surabaya,2843,1175,79,0,0.655,2026-04-03 07:00:00,26.5,0.0,2.4,86,2026-04-03,7,Friday
2026-04-03 08:00:00,surabaya,1910,1716,470,0,0.813,2026-04-03 08:00:00,27.8,0.0,3.7,79,2026-04-03,8,Friday
2026-04-03 09:00:00,surabaya,3406,690,0,0,0.533,2026-04-03 09:00:00,28.9,0.0,6.2,72,2026-04-03,9,Friday
2026-04-03 10:00:00,surabaya,3999,97,0,0,0.242,2026-04-03 10:00:00,29.4,0.0,7.8,72,2026-04-03,10,Friday
2026-04-03 11:00:00,surabaya,4096,0,0,0,0.048,2026-04-03 11:00:00,29.9,0.0,10.2,70,2026-04-03,11,Friday
2026-04-03 12:00:00,surabaya,4096,0,0,0,0.131,2026-04-03 12:00:00,30.0,0.0,12.2,70,2026-04-03,12,Friday
2026-04-03 13:00:00,surabaya,4096,0,0,0,0.136,2026-04-03 13:00:00,31.2,0.0,9.2,64,2026-04-03,13,Friday
2026-04-03 14:00:00,surabaya,3849,247,0,0,0.324,2026-04-03 14:00:00,31.4,0.0,10.5,62,2026-04-03,14,Friday
2026-04-03 15:00:00,surabaya,2719,1282,94,0,0.658,2026-04-03 15:00:00,30.8,0.8,16.4,64,2026-04-03,15,Friday
2026-04-03 16:00:00,surabaya,2345,1459,292,0,0.792,2026-04-03 16:00:00,29.4,1.3,14.2,74,2026-04-03,16,Friday
2026-04-03 17:00:00,surabaya,2562,1099,435,0,0.845,2026-04-03 17:00:00,28.9,0.0,13.0,78,2026-04-03,17,Friday
2026-04-03 18:00:00,surabaya,2975,949,172,0,0.685,2026-04-03 18:00:00,28.6,0.0,11.8,80,2026-04-03,18,Friday
2026-04-03 19:00:00,surabaya,3424,672,0,0,0.489,2026-04-03 19:00:00,29.1,0.0,12.0,75,2026-04-03,19,Friday
2026-04-03 20:00:00,surabaya,3971,125,0,0,0.267,2026-04-03 20:00:00,29.0,0.0,11.2,75,2026-04-03,20,Friday
2026-04-03 21:00:00,surabaya,4096,0,0,0,0.102,2026-04-03 21:00:00,28.9,0.0,10.1,75,2026-04-03,21,Friday
2026-04-03 22:00:00,surabaya,4096,0,0,0,0.164,2026-04-03 22:00:00,28.8,0.0,10.8,74,2026-04-03,22,Friday
2026-04-03 23:00:00,surabaya,4096,0,0,0,0.07,2026-04-03 23:00:00,28.5,0.0,10.7,77,2026-04-03,23,Friday
2026-04-04 00:00:00,surabaya,3978,118,0,0,0.26,2026-04-04 00:00:00,28.2,0.0,10.1,79,2026-04-04,0,Saturday
